Name	dateid01	cip_jp	cip_uk	cip_us_ca	cip_us_swe	corp_aaa_baa_us	cross_stock_us_ca	cross_stock_us_de	cross_stock_us_jp	cross_stock_us_uk	debt_equity_us	diff_debt_equity_us	diff_lenddepo_us	diff_liquidity_us	diff_m1_liquidity_us	diff_mortgageloan_us1	fin_allmarket_us1	gov10y_1y_us	gov20y_10y_us	gov20y_1y_us	gq_gdp_us	gq_gdp_w	gr12lcpi_us	gr12lip_us_sa	gr12ly_us_sa	gy_gdp_us	gy_gdp_w	i3m_us	inf_us	inf_usf	ip_us	ipus_yus	lcpi_ppi_us	lending_deposit_us	lgdp_us_w_sa	lip_sa_us	lip_us	lip_us_sa	lip_y_us_sa	liquidity_us	lrate_drate_us	lti	ly_us	ly_us_sa	m1_liquidity_us	mort_corp_us	mortgage_loan_us1	mrate_tbill_us	refer_us	sti	target	tbill_6m_3m_us	ted1y_us	ump_us	y_q	y_us	y_y	ys_q	ys_y	yus_yworld
Display_name																					quarterly growth US GDP seasonally adjusted not logged	quarterly growth world GDP seasonally adjusted not logged				annual grwoth USD GDP seasonally adjusted not logged	annual growth World GDP seasonally adjusted not logged																												quarterly growth US GDP seasonally adjusted and logged		annual growth US GDP seasonally adjusted and logged	quarterly world GDP growth seasonally adjusted and logged	annual growth world GDP seasonally adjusted and logged	
	1988-05-01	-2.305	-0.9870359	-1.3104628324508666	-2.0694174766540528	-1.14	10.032912254333496	0.26216	0.1231619194149971	8.017125	14.104524612426758	-0.06652737	0.0066614	0.00066095590000000008	-1.9265495154741072e-07	0.0010795	0.4115807	1.82	-1.08	0.74	3.796346777	3.667964073	0.0097214926855512288	0.01405057103849054	0.0147661888865468	5.3831742800000008	6.7260043960000008	7.40	3.9	3.9	5.92	1.2583777604227198	-0.067542819999999896	0.8701621	-0.068695706958199944	4.203517302	4.194366352	4.2048391139275896	1.25837776042272	0.27400597929954528	1.10	9.09	2.946703608	2.94646135350487	0.0002927078	0.56	0.3473094	1.14	104.09	7.40	0.002030889	0.18	1.14	5.4	2.800565471	5.1502039999999992	1.918796997	2.777944264	2.2659749050000004	0.037192869
	1988-06-01	0.115	1.1071385145187378	-1.1759897470474244	-2.0491762161254884	-1.14	10.81883	0.2923351526260376	0.12528055906295776	8.0654679999999984	14.105616569519042	0.0010919570922851562	-0.0008929	-0.0011833012104034424	-4.576e-07	0.0008657	0.4046069383621216	1.68	-0.89	0.79	-4.882143767	-4.999792297	0.0097417834404002688	0.01324314949473533	0.01385422728441564	6.836842259	8.198195533	7.61	4.0	4	5.745342	1.2578030282652394	-0.06984735700000044	0.8692692	-0.06993198003501	4.20612443	4.223284388	4.20761907249762	1.257803028265239	0.27282267808914184	-0.90	8.92	2.949310735	2.94981604423238	0.0002922502	0.60	0.3481751	1.15	105.68	7.61	0.001823233	-0.14000000000000002	0.76	5.5	-5.79466705	4.27447	3.324676946	-5.81539688	3.676643867	0.038816664
	1988-07-01	-3.345	1.6657407283782958	-0.9267345	-1.558889	-1.15	10.26490592956543	0.25197535753250124	0.12227926403284072	7.935239	14.036792755126954	-0.06882381439208984	0.0003952	-0.0006785393	1.0784686566012168e-07	0.0026156	0.405154	1.57	-0.45	1.12	-1.481789381	-0.833183557	0.01028636099291629	0.01212605910912404	0.01581896988916143	-0.787292782	0.471254257	8.09	4.1	4.1	5.128205	1.2576790564456198	-0.072127214999999632	0.8696644	-0.074192646389550368	4.206747224	4.185879443	4.2096219146894592	1.25767905644562	0.2721441388130188	-1.57	9.06	2.951143078	2.95194285824384	0.00029235804686322808	0.47	0.3507907	1.36	108.76	8.09	0.000661503	-0.78	0.94	5.5	-1.881571961	4.7861666679382328	-3.778744676	-1.72193098	-3.457387285	0.033185380
	1988-08-01	-1.305	2.7334494590759276	-1.0186365842819214	-1.2679991722106934	-1.10	9.541043	0.2459813505411148	0.1228935793042183	7.714454	13.902961730957032	-0.13383102416992188	0.0054431	-0.0023551583290100096	9.072531e-07	0.002307245507836342	0.4131615	1.66	-0.58	1.08	4.232141227	4.918365361	0.009931243137753968	0.01050759226513861	0.01415611019864268	9.371088757	10.75849833	8.47	4.0	4	4.783951	1.25590601263539	-0.068842482000000424	0.8751075	-0.075169176483929952	4.211202726	4.219685631	4.2099096016364304	1.25590601263539	0.2697889804840088	-2.46	9.26	2.95559858	2.95400358900104	0.0002932653	0.49	0.35309794545173644	1.41	110.03	8.47	0.003387929	-1.14	1.25	5.4	3.809171767	3.3618724346160888	6.073342332	3.978071721	6.427603481	0.036301383
	1988-09-01	-4.1	2.5316274166107176	-1.6779224872589112	-2.488843	-1.08	9.844678	0.2578666	0.12638981640338898	8.328025	13.864714622497558	-0.03824711	-0.001959	0.0015100195305421948	-1.8938e-06	0.0025963545776903628	0.41138613224029544	1.71	-1.06	0.65	-1.141484329	-0.490638069	0.0103601798540831	0.0107411066978436	0.01215311770951062	3.758203875	5.07441209	8.31	4.2	4.2	4.601227	1.2563465948604998	-0.063070391000000112	0.8731485	-0.076261646203929616	4.208375382	4.223836557	4.2091846103002896	1.2563465948605	0.271299	-1.92	8.98	2.9527712359999996	2.95283801543979	0.00029137150000000004	0.66	0.3556943	1.07	109.96	8.31	0.001538571	-1.03	0.78	5.2	-1.542647853	4.3647003173828128	0.62969660800000008	-1.382455434	0.965777203	0.035933054
	1988-10-01	-7.515	2.3766603469848632	-1.7574577331542968	-1.7591652870178222	-0.90	10.382210731506348	0.2575044333934784	0.129366	8.202587	13.930747032165528	0.06603241	-0.9999999999999998e-07	-0.001714821	-2.582223e-06	0.0014736293815076352	0.4091121	1.69	-1.63	0.06	9.195843757	9.401323107	0.01053595534348704	0.007496145711412232	0.01315756814201205	1.73517434	3.346556295	8.52	4.2	4.2	3.3383915424346924	1.2497627824425806	-0.060660048999999984	0.8731484	-0.077780302448680064	4.213208495	4.223093914	4.21226746047298	1.2497627824425802	0.26958417892456056	-2.06	8.80	2.962627581	2.9625046780304	0.00028878927696496248	0.79	0.35716792941093444	1.17	107.29	8.52	-0.001739221	-0.75	0.57	5.0	8.107522324	3.618934	-1.01864132	8.165150658	-0.617102234	0.035127291
	1988-11-01	-5.235	2.9456775188446044	-1.1736922264099122	-1.6789824962615966	-1.03	9.617006	0.23998457193374632	0.11974187940359116	8.121662	13.975438117980958	0.044691085815429688	-0.0024276	0.0007557211	-1.8088321667164564e-06	0.0007714331	0.41132625937461856	1.43	-1.46	-0.03	-2.166633492	-1.982535492	0.01037657426996776	0.0065910595471103696	0.01222533631119477	7.946063569	9.655819708	8.92	4.2	4.2	2.7522935867309572	1.24893259385016	-0.060752775000000096	0.8707208	-0.077510258014049888	4.214830608	4.20988954	4.21423284482118	1.24893259385016	0.27033990000000004	-3.07	8.96	2.964249695	2.96530025097102	0.00028698044479824604	0.82	0.35793936252593996	1.16	104.16	8.92	-0.002462760	-1.01	0.76	5.2	-3.141708605	4.1737875938415528	5.02412863	-3.0900768420000004	5.450181507	0.034427218
	1988-12-01	-1.24	2.6480615139007568	-1.054109811782837	-1.3292732238769532	-1.08	9.94343	0.23501336574554444	0.11782624572515488	8.547861	13.991436004638672	0.015997886657714844	-0.0024765	0.0007446	-1.906592e-06	-0.0002421625249553472	0.4055883586406708	1.31	-1.45	-0.14	-2.432417526	-2.248819665	0.01089648376516892	0.0065630300356802384	0.01214559080395229	1.560789071	3.16940894	9.29	4.4	4.4	2.7607362270355224	1.2480562408654898	-0.065534203000000344	0.8682443	-0.079506201515139984	4.219512117	4.205669754	4.21519885382582	1.24805624086549	0.2710845	-2.70	9.11	2.968931203	2.96714261296033	0.0002850738528650254	1.04	0.3576972	1.22	103.92	9.29	0.000672897	-1.09	0.82	5.0	-3.404843651	3.4405882358551024	-1.188306247	-3.353352156	-0.787455443	0.033985325
	1989-01-01	-1	2.5608627796173096	-1.310063362121582	-1.349288821220398	-1.03	10.94847297668457	0.255260169506073	0.12068580836057662	8.58004	13.865005493164062	-0.12643051147460938	-0.00014899999999999998	0.0003376477397978306	2.584713421072138e-08	0.0065351	0.39805695414543152	1.09	-1.91	-0.82	-3.638384489	-3.742190876	0.01148591188658595	0.006604934310240152	0.016391139705314782	9.888917217	10.56422287	9.28	4.7	4.7	2.7272727489471436	1.2411187431115502	-0.074236323000000048	0.8680953	-0.07347705370753	4.222608774	4.217823935	4.2205541798348104	1.24111874311155	0.27142214775085448	-2.53	9.10	2.977800098	2.97943543672326	0.0002850997	1.11	0.3642323	1.01	106.03	9.28	-0.006544856	-0.88	0.70	6.0	-4.379594354	6.238786	6.487274329	-4.398747785	6.672533981	0.033857979
	1989-02-01	-5.625	2.5994832515716552	-1.406542181968689	-1.0692777633666992	-0.97	10.635493278503418	0.2305917590856552	0.1180355	7.678362	13.850821495056152	-0.014183998107910156	0.0118043	-0.006830748	-2.2139e-06	-0.001356749	0.3987745	0.89	-1.54	-0.65	-5.11768734	-5.219900136	0.01186352635133605	0.0053113779163584752	0.01328202010443343	0.42827141	1.0454381049999998	9.61	4.8	4.8	1.949025511741638	1.2441438785544698	-0.072825637999999408	0.8798996	-0.075655828423269792	4.217950611	4.221044759	4.2175609051755	1.24414387855447	0.26459139999999996	-2.45	9.17	2.973141935	2.97341702662103	0.00028288579999999996	1.01	0.36287555098533632	1.08	106.54	9.61	-0.006153215	-1.1200000000000002	0.91	5.6	-5.847518465	3.9811313152313232	-2.680514479	-5.866377861	-2.511204351	0.032673789
	1989-03-01	-1.295	1.766696	-1.3717490000000002	-0.63920809999999992	-0.87	10.501068115234376	0.22668531537055968	0.11942166090011596	7.70902	13.729235649108886	-0.12158584594726562	-0.0004456	-0.0017653	-3.835616e-07	0.0018486976623535156	0.3988198	0.69	-1.21	-0.52	12.03676113	11.91606855	0.01221232170310563	0.003618511644726564	0.01313994847644256	2.787955649	3.419623425	10.16	5.0	5	1.347305417060852	1.2376458501052498	-0.073384975999999824	0.879454	-0.075446425958909824	4.220449908	4.216942654	4.2137129235788896	1.23764585010525	0.2628261	-1.54	9.36	2.975641232	2.97606707347364	0.0002825022384058684	1.23	0.36472424864768984	1.34	107.74	10.16	-0.005877465	-1.31	1.09	5.2	11.17497864	2.5797684192657472	-0.393874941	11.15270952	-0.220586666	0.038085905
	1989-04-01	-3.475	1.749707818031311	-2.256974458694458	-0.899179	-0.82	11.36293601989746	0.24266648292541504	0.12442737072706222	8.172077	13.679842948913574	-0.0493927	-0.0010096	-0.0013192445039749146	-2.6181382963841316e-06	0.0025102198123931884	0.4016277	0.48	-1.47	-0.99	-1.067606185	-1.068029058	0.0125441331719649	0.0058761010603009496	0.0140358036775708	2.556977619	3.314571706	10.06	5.1	5.1	2.4169185161590576	1.2406384062121604	-0.074012946999999936	0.8784444	-0.073541906931430032	4.221546801	4.2186073	4.2289502322569704	1.24063840621216	0.26150685548782348	-1.41	9.18	2.988759426	2.98831182604481	0.00027988410000000004	1.26	0.36723446846008304	1.41	108.86	10.06	-0.015054648	-0.72	0.80	5.1	-1.561460542	4.094477	-0.15593854400000002	-1.557754081	0.043544125	0.033279512
	1989-05-01	2.075	3.6351096630096432	-2.8576164245605468	-1.0802639999999998	-0.89	11.43081283569336	0.241379052400589	0.12633122503757476	8.203737	13.598196029663086	-0.08164692	0.0107123	-0.0003996555	-2.471830612194026e-06	0.00147169828414917	0.40830525755882264	0.12	-1.86	-1.74	10.80220346	10.80172985	0.0130999627892837	0.002373009135773942	0.01166978369001131	7.206795878	7.998738431	9.67	5.4	5.4	1.0574017763137818	1.2339713154081498	-0.07632544700000032	0.8891567	-0.075305862334759776	4.21408568	4.204156655	4.2148172355593992	1.23397131540815	0.2611072	-2.78	8.86	2.981298304	2.98084592015125	0.00027741226949729024	1.20	0.36870616674423216	1.24	112.65	9.67	-0.016251429	-0.15	0.06	5.0	10.24909695	3.668534	4.370879141	10.25324811	4.579406131	0.035968746
	1989-06-01	-1.07	4.0346875190734864	-2.78757643699646	-1.399500846862793	-0.93	10.631226539611816	0.24222803115844728	0.12982061505317688	8.1262454986572272	13.51285171508789	-0.08534431	0.0034625	-0.0028008755762130024	-1.3933167792856694e-06	0.001444697380065918	0.41596955060958864	0.04	-2.07	-2.03	-6.51570093	-6.516100515	0.01262860612245723	0.001587991034610102	0.01087227587741177	1.022671949	1.768932035	9.30	5.2	5.2	0.8810573	1.2324134758089102	-0.071250999000000096	0.8926192	-0.076726619158540288	4.214703537	4.231187756	4.2143007338618	1.23241347580891	0.25830632448196412	-3.15	8.28	2.981916161	2.98188725805289	0.0002760189527180046	1.10	0.37015086412429808	1.15	113.59	9.30	-0.016507317	0.23	-0.37	5.5	-6.9823592870000008	3.2538301944732668	-1.649657579	-6.978856936	-1.4531592739999998	0.035373690
	1989-07-01	-3.145	3.984819	-3.5190124511718752	-2.669496	-0.94	11.71564	0.26855802536010744	0.13164441287517548	8.484432	13.556001663208008	0.04314995	-0.0025525	-0.000346601	-9.2783009999999984e-07	0.002007536	0.41085875034332272	-0.08	-2.21	-2.29	-0.171675345	-0.15158997	0.01216133705512406	-0.001131623498081144	0.01189571252606188	3.920799952	4.024673654	8.85	5.0	5	-0.30487805604934692	1.2177998857338896	-0.067950546999999696	0.8900667	-0.073969587207510128	4.205372985	4.1827949029999992	4.20485820761276	1.21779988573389	0.2579597234725952	-2.86	8.02	2.985894386	2.98705832187887	0.00027509112260304392	0.95	0.3721584	0.97	110.90	8.85	-0.030176699	0.71	-0.59	5.3	-0.71268338499999992	2.6841921806335448	1.033507568	-0.703731488	1.080034635	0.032923959
	1989-08-01	2.345	4.3342394828796384	-3.468423	-2.9295163154602052	-0.92	11.877323150634766	0.26571455597877504	0.13499757647514344	8.2772020000000016	13.532281875610352	-0.023719787597656248	0.0061977000000000008	-0.0025034546852111816	-1.0305666364729404e-06	0.0026054	0.40025606751441952	-0.21	-2.30	-2.51	3.15767802	3.178433258	0.01149734503583319	0.00067969083526575464	0.0133296295117825	6.101668838	6.207722421	8.70	4.7	4.7	0.4418262	1.21939167619106	-0.059226285000000264	0.8962644	-0.075425528702610208	4.214143343	4.224780544	4.21277103860996	1.21939167619106	0.25545626878738404	-3.47	8.11	2.994664744	2.9933793624188996	0.00027406055596657096	1.03	0.3747638	0.80	110.82	8.70	-0.026710070	1.01	-0.31	5.1	2.598626935	4.17962	3.153784098	2.607877386	3.201287576	0.036771232
	1989-09-01	-2.755	4.877814	-3.0946476459503172	-2.90950870513916	-0.90	11.638333320617676	0.2546867	0.12920857965946198	8.161524	13.619111061096192	0.08682919	-0.0006175	0.0008791089	-2.214956e-06	0.0015717	0.4077044	-0.18	-1.92	-2.10	-0.942398968	-0.922468663	0.01060634057550249	0.00072069493617288496	0.01301985969382533	1.226115577	1.327295816	8.85	4.3	4.3	0.29325512051582336	1.2209345962349402	-0.059586345000000488	0.8956469	-0.076766411788300016	4.211058879	4.2268366650000008	4.2122181483343504	1.22093459623494	0.25633537769317628	-4.16	8.19	2.99158028	2.99128355209941	0.0002718456	1.12	0.3763355	1.10	111.62	8.85	-0.028036025	0.99	-0.16	5.1	-1.479230162	4.619337	-1.586308815	-1.470347377	-1.540988203	0.034725578
	1989-10-01	1.5049999999999998	5.71606	-3.408114	-3.0193347930908204	-0.89	11.10110855102539	0.2418549	0.12640336155891418	8.625443	14.05757713317871	0.43846607208251952	-0.0028742	0.0017323791980743408	-1.1913e-06	0.00029550000000000004	0.41802796721458432	-0.12	-1.64	-1.76	10.25398568	10.68774456	0.01095991440756962	-0.00088214340939142016	0.0088498553719485536	4.927825053	5.2478725	8.69	4.5	4.5	-0.14684288203716278	1.2198292205244404	-0.05835079700000012	0.8927727	-0.078484501090500208	4.2100677	4.220773081	4.2085516364941304	1.21982922052444	0.2580677568912506	-4.84	8.01	2.989824474	2.98872241596969	0.0002706543	1.03	0.376631	1.05	109.36	8.69	-0.026878258	0.76	-0.26	5.0	10.04018463	3.10538	2.839706137	10.14551276	2.9306775479999996	0.034846580
	1989-11-01	-0.48	5.862652	-3.737621	-3.4784336090087892	-0.92	11.12508	0.23477323353290556	0.12227782607078552	8.7881630000000016	14.088581085205078	0.031003952026367188	-0.0015537	-0.0006413569	-1.296341e-06	0.0022424375638365744	0.4229891	-0.16	-1.14	-1.30	-5.070683326	-4.697214433	0.01134551668354606	-0.000262429304026085	0.0097739080152774864	2.952185745	3.266207162	8.42	4.7	4.7	0	1.2188440837670198	-0.05507836499999996	0.891219	-0.077775831875550144	4.213454125	4.209392008	4.2131269066287096	1.21884408376702	0.2574264	-4.69	7.87	2.993210899	2.99428282286169	0.00026935795904137196	0.88	0.37887343764305112	0.73	109.05	8.42	-0.028157346	0.23	-0.31	5.2	-5.254767262	3.1031832695007324	0.903383091	-5.164079142	0.992641641	0.033509067
	1989-12-01	-0.585	5.799432	-3.663363	-3.648785	-0.96	10.761266708374024	0.2273897	0.12264999002218246	8.466699	14.19386863708496	0.10528755187988282	-0.0081375	0.00294	-1.0646763257682324e-06	0.0017432868480682374	0.44238823652267456	0.13	-1.04	-0.91	-3.589464058	-3.210167784	0.01132196628716976	0.001257607814314351	0.01036521039452355	0.02568278	0.33077787199999996	8.39	4.6	4.6	0.2985074520111084	1.22260225042906	-0.056149861999999832	0.8830815	-0.080192861790129744	4.219378285	4.209732138	4.22049992084328	1.22260225042906	0.2603664	-4.64	7.84	2.999135059	2.99789767041422	0.00026829328271560372	0.88	0.38061672449111936	0.76	107.74	8.39	-0.025266257	-0.04	-0.39	5.1	-3.776420327	2.5567607879638672	-1.964880926	-3.684317166	-1.878159626	0.032138662
	1990-01-01	0.69999999999999992	5.824529	-4.5536923408508304	-3.67909	-0.95	9.921013	0.20595175027847292	0.1202088	7.822201	14.188082695007324	-0.005785942	-0.0014878999999999998	0.002389739	1.0748335625976324e-06	0.002748727798461914	0.43460556864738464	-0.07	-1.01	-1.08	-3.944685773	-3.614610462	0.01262512114150104	-0.001639947007817078	0.006150420088277992	4.594294659	5.387368373	8.22	5.2	5.2	-0.7374631	1.2158724783512502	-0.062567190999999408	0.8815936	-0.080712303726739872	4.213144858	4.210131533	4.21363269463626	1.21587247835125	0.26275613903999328	-4.97	8.21	2.9959638	2.99776021628501	0.00026936811627820136	0.91	0.38336545228958128	0.58	106.73	8.22	-0.031384352	0.19	0.23	6.0	-4.786044236	2.692631	2.40256946	-4.70179331	2.604398546	0.031960320
	1990-02-01	0.255	5.8010149999999992	-5.168164	-3.7590324878692624	-0.97	10.177553176879882	0.210808128118515	0.12936457991600036	8.15054	14.084718704223632	-0.1033639907836914	0.0064115	-0.0022436678409576416	1.0503837302167084e-06	0.002471	0.4241767	-0.03	-0.97	-1.00	-5.143641716	-4.817686383	0.01275614395329994	0.001196245148419647	0.01092465314349949	2.924023913	3.704433	8.24	5.3	5.3	0.29411765933036804	1.21670556565864	-0.0535062350000004	0.8880051	-0.082075324725929824	4.222501748	4.223613969	4.22260614194648	1.21670556565864	0.26051247119903564	-5.12	8.47	3.00532069	3.00590057628784	0.00027041849999999996	0.98	0.38583645224571232	0.50	106.88	8.24	-0.028857709	0.01	0.43	5.9	-5.9744984	3.1277146339416504	0.767298467	-5.891299088	0.965904536	0.030349975
	1990-03-01	3.425	5.8821825981140136	-4.585212	-3.7287924289703368	-0.84	10.488738059997558	0.23081833124160768	0.15261192619800568	8.577845	14.027042388916016	-0.057676315307617184	0.0014571	-0.0010299086570739746	-1.625422640927354e-07	0.0020073477644473316	0.4198388	0.02	-0.72	-0.70	13.25110541	13.64027069	0.01266688692311152	0.0031892290340049912	0.01182560264639877	1.109841361	1.876494625	8.37	5.2	5.2	1.3293943405151368	1.2158905590421596	-0.046302351999999656	0.8894622	-0.081641556596540272	4.22793387	4.229605084	4.2271514191757296	1.215890559042159	0.25948256254196168	-5.24	8.59	3.0107528119999996	3.01126086013357	0.00027025595773011444	0.90	0.3878438	0.47	108.18	8.37	-0.027923184	-0.28000000000000004	0.64	5.5	12.25912723	2.856326	-1.008868727	12.35846073	-0.813763372	0.034753600
	1990-04-01	-1.055	5.878538	-4.467549	-4.008071	-0.84	10.14412784576416	0.2097082	0.14995738863945008	8.561076	14.014801025390624	-0.012241363525390624	-0.002673	0.0005303621	3.466266207396984e-08	0.0014515	0.4126965	0.10	-0.48	-0.38	-1.833502255	-1.429921495	0.01141472346889245	-0.0020436240526689652	0.0060822273294037704	3.784566358	5.001862138	8.44	4.7	4.7	-0.8849558	1.21382042994283	-0.04299808200000044	0.8867892	-0.08401442489864008	4.226886299	4.208965567	4.2203078478447896	1.21382042994283	0.26001292467117308	-5.32	8.79	3.006763039	3.00648741790196	0.00027029062039218844	0.91	0.3892953	0.67	108.19	8.44	-0.024965553	-0.29	0.72	5.3	-2.025647379	2.7566475868225096	1.919690243	-1.928318852	2.218166242	0.029971476
	1990-05-01	-5.165	5.749709	-5.431	-4.4484686851501464	-0.95	11.003046035766602	0.20176276564598084	0.148304	9.243347	13.938371658325196	-0.07642937	0.0070485	0.0004194975	-1.3725366443395614e-07	0.0036077	0.4017662	0.12	-0.49	-0.37	10.2608895	10.71419256	0.01057055072833923	0.0035065977951732008	0.0089989847567528384	2.421198076	3.622502823	8.35	4.4	4.4	1.4947682619094848	1.2219263972357504	-0.04504845499999988	0.8938377	-0.08577928746757024	4.228525744	4.219039949	4.2295969043846704	1.22192639723575	0.26043242216110228	-5.16	8.76	3.008402484	3.00767050714892	0.00027015336672775448	1.02	0.392903	0.61	106.80	8.35	-0.024318790	-0.28000000000000004	0.73	5.2	10.04507155	2.212062	0.580819948	10.15439123	0.87537501	0.031967859
	1990-06-01	1.975	5.6181263923645016	-4.8024699999999992	-5.008952617645264	-0.96	11.684725761413574	0.19641426205635072	0.15278062224388122	8.61039	13.949241638183594	0.01086998	-0.0036652	0.00011664628982543946	-1.3311666862136918e-06	0.001872033	0.3949221	0.16	-1.01	-0.85	-6.559859114	-6.175709288	0.01130214101183518	0.0039902099346005992	0.009981473296966568	1.06208118	2.247444759	8.23	4.7	4.7	1.7467248439788818	1.2194657924237404	-0.037898231999999856	0.8901725	-0.08716065388117	4.231883746	4.249112195	4.2311166785174504	1.21946579242374	0.26054906845092772	-4.96	8.48	3.011760487	3.01165088609371	0.0002688222	0.90	0.39477503299713136	0.50	107.22	8.23	-0.024300563	-0.16	0.29	5.4	-6.742753155	2.620365619659424	-0.753875353	-6.65011064	-0.463229001	0.031021801
	1990-07-01	-2.395	5.6317640000000008	-5.447406	-7.027632	-0.96	11.680878639221192	0.19677665829658508	0.158109	8.629755	13.911162376403808	-0.03807926	-0.0051981	-0.0012076199054718018	-6.4728254756118984e-07	0.004067267	0.39376667141914368	0.19	-1.28	-1.09	-0.012811059	0.779268038	0.01164823962275714	0.0066792342433574992	0.0069043618417090176	3.949726508	5.980764299	8.16	4.8	4.8	3.058104	1.2252613871660998	-0.034056496999999908	0.8849744	-0.09142466278370032	4.230844669	4.21202537	4.2329434405415096	1.2252613871661	0.25934144854545592	-5.03	8.47	3.006537742	3.00768205337541	0.00026817491743713616	0.80	0.3988423	0.54	105.08	8.16	-0.022009553	0.1	0.15	5.6	-0.018193198	3.109220504760742	2.632593232	0.170015332	3.117623986	0.027422042
